Table 1
Sekretariat der Ständigen Konferenz ;;;;;;;;"Berlin, den 18.10.2011
";;
der Kultusminister der Länder;;;;;;;;;;
in der Bundesrepublik Deutschland;;;;;;;;;;
IVC/Statistik;;;;;;;;;;
"Abiturnoten 2010
an Gymnasien, integrierten Gesamtschulen und beruflichen Schulen

 (Schuljahr 2009/2010)

";;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
